RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
97113,OR,Portland-Vancouver-Hillsboro,Washington County,Cornelius,8213,1707,0,-0.002920561,0.017889088,3199
97361,OR,Salem,Polk County,Monmouth,8214,1566,0.001278772,0.007722008,0.071135431,2423
15906,PA,Johnstown,Cambria County,Johnstown,8215,595,0.005067568,0.005067568,-0.005016722,3890
50677,IA,Waterloo-Cedar Falls,Bremer County,Waverly,8216,1203,0.006694561,0.016906171,0,4011
93108,CA,Santa Maria-Santa Barbara,Santa Barbara County,Montecito,8217,9951,0.012206286,0.026193668,0.013856342,4774
28337,NC,,Bladen County,Elizabethtown,8218,926,0,0.002164502,0.057077626,3320
98550,WA,Aberdeen,Grays Harbor County,Hoquiam,8219,1018,0.016983017,0.048403708,0.074973601,4375
8010,NJ,Philadelphia-Camden-Wilmington,Burlington County,Edgewater Park,8220,1615,-0.001854141,-0.007375538,-0.014041514,3323
60633,IL,Chicago-Naperville-Elgin,Cook County,Chicago,8221,1412,0.00212917,0.002840909,0.04670126,3848
73045,OK,Oklahoma City,Oklahoma County,Harrah,8222,1064,0.012369172,0.033009709,0.019157088,3614
32776,FL,Orlando-Kissimmee-Sanford,Lake County,Sorrento,8223,1594,0.019833653,0.049374589,0.118596491,3458
2111,MA,Boston-Cambridge-Newton,Suffolk County,Boston,8224,3246,0.013741412,0.039052497,0.058363221,2736
17241,PA,Harrisburg-Carlisle,Cumberland County,Penn,8225,1270,0.011952191,0.03000811,0.119929453,3076
75654,TX,Longview,Rusk County,Henderson,8226,1267,0.001581028,0.001581028,0.031758958,3634
83644,ID,Boise City,Canyon County,Middleton,8227,1356,0.007429421,0.024169184,0.175043328,4254
75249,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,8228,1537,0.005890052,0.012516469,0.06219765,4806
7660,NJ,New York-Newark-Jersey City,Bergen County,Ridgefield Park,8229,2127,-0.011157601,-0.028767123,-0.019363762,3043
45106,OH,Cincinnati,Clermont County,Bethel,8230,1212,-0.008183306,-0.017828201,0.032367973,3958
49412,MI,,Newaygo County,Fremont,8231,1013,-0.005888126,-0.011707317,0.018090452,4719
20678,MD,Washington-Arlington-Alexandria,Calvert County,Prince Frederick,8232,1794,0.006169377,0.006734007,0.028669725,4612
77306,TX,Houston-The Woodlands-Sugar Land,Montgomery County,Conroe,8233,1382,0.005822416,0.014684288,0.069659443,1699
37062,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Fairview,8234,1628,-0.015719468,-0.037825059,-0.016908213,4504
73116,OK,Oklahoma City,Oklahoma County,Oklahoma City,8235,1349,0.003720238,0.010486891,0.080929487,4285
43023,OH,Columbus,Licking County,Granville,8236,1782,0.003943662,0.009060023,0.010204082,4030
2053,MA,Boston-Cambridge-Newton,Norfolk County,Medway,8237,2611,0.010840108,0.036934075,0.03652243,4203
65584,MO,Fort Leonard Wood,Pulaski County,Saint Robert,8238,860,-0.013761468,-0.032620922,-0.032620922,3546
85305,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Glendale,8239,1524,0.01061008,0.025572005,0.080085046,3164
24477,VA,Staunton-Waynesboro,Augusta County,Stuarts Draft,8240,1319,0.005335366,-0.005279035,0.024864025,3787
14411,NY,Rochester,Orleans County,Albion,8241,1335,0.030888031,0.06629393,0.078352181,3312
22308,VA,Washington-Arlington-Alexandria,Fairfax County,Fort Hunt,8242,3128,0.015584416,0.03782349,0.083853084,4889
45648,OH,Portsmouth,Scioto County,Lucasville,8243,980,0.006160164,0.012396694,0.082872928,2162
8031,NJ,Philadelphia-Camden-Wilmington,Camden County,Bellmawr,8244,1508,-0.009198423,-0.021414666,-0.010498688,3492
46394,IN,Chicago-Naperville-Elgin,Lake County,Whiting,8245,1108,-0.007168459,-0.018600531,0.022140221,5352
4976,ME,,Somerset County,Skowhegan,8246,1167,0.004302926,0.024582968,0.121037464,3632
93730,CA,Fresno,Fresno County,Fresno,8247,2222,0.0104593,0.025380711,0.031090487,4194
74873,OK,Shawnee,Pottawatomie County,Tecumseh,8248,789,-0.003787879,-0.010037641,0.007662835,4228
19962,DE,Dover,Kent County,Magnolia,8249,1336,-0.002985075,-0.008166295,0.030069391,2363
97023,OR,Portland-Vancouver-Hillsboro,Clackamas County,Estacada,8250,1851,-0.010689471,-0.023218997,-0.003767492,3541
88081,NM,Alamogordo,Otero County,Chaparral,8251,991,0.006091371,0.021649485,0.093818985,1407
6478,CT,New Haven-Milford,New Haven County,Oxford,8252,1958,-0.009610521,-0.021,0.043153969,4962
19526,PA,Reading,Berks County,Hamburg,8253,1214,-0.012205045,-0.022544283,0.012510425,3158
75233,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,8254,1559,0.007105943,0.014313598,0.047011417,3076
75462,TX,Paris,Lamar County,Paris,8255,1229,-0.038341158,-0.08962963,-0.07663411,3293
79108,TX,Amarillo,Potter County,Amarillo,8256,1058,-0.018552876,-0.051121076,-0.003766478,3124
36610,AL,Mobile,Mobile County,Prichard,8257,746,-0.002673797,-0.005333333,0.037552156,5413
7836,NJ,New York-Newark-Jersey City,Morris County,Mt Olive,8258,2439,0.004116921,0.010356255,-0.000409836,3330
66720,KS,,Neosho County,Chanute,8259,723,0.019746121,0.046309696,0.097116844,4165
10280,NY,New York-Newark-Jersey City,New York County,New York,8260,3640,0.006080708,0.013363029,0.072164948,3845
2356,MA,Providence-Warwick,Bristol County,Easton,8261,2222,-0.024154589,-0.052855925,-0.08897089,4088
93908,CA,Salinas,Monterey County,Salinas,8262,3276,0.00862069,0.026959248,0.010487353,4275
94708,CA,San Francisco-Oakland-Hayward,Alameda County,Berkeley,8263,4099,0.002200489,0.002200489,0.057806452,4729
15129,PA,Pittsburgh,Allegheny County,South Park,8264,1347,0.008988764,0.017371601,0.094232331,3916
28713,NC,,Swain County,Bryson City,8265,1170,0.006884682,0.013864818,0.051212938,3148
53235,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Saint Francis,8266,1279,0.015885624,0.047502048,0.052674897,957
18840,PA,Sayre,Bradford County,Sayre,8267,1063,0.006628788,0.00094162,0.102697095,3755
17756,PA,Williamsport,Lycoming County,Muncy Creek,8268,1021,-0.022966507,-0.067579909,-0.025763359,3031
75223,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,8269,1379,0.002180233,0.002909091,0.043906132,3609
93644,CA,Madera,Madera County,Oakhurst,8270,1457,0.00900277,0.027503526,0.082466568,3425
77078,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,8271,1213,0,0.000825083,0.020185029,4129
81403,CO,Montrose,Montrose County,Montrose,8272,1543,0.013131976,0.025930851,-0.04576376,3789
56071,MN,Minneapolis-St. Paul-Bloomington,Scott County,New Prague,8273,1663,-0.00180072,0.006049607,0.077072539,4103
35204,AL,Birmingham-Hoover,Jefferson County,Birmingham,8274,710,-0.004207574,-0.004207574,0.023054755,4263
22307,VA,Washington-Arlington-Alexandria,Fairfax County,Belle Haven,8275,2402,0.006284039,0.013074652,0.049825175,4632
27214,NC,Greensboro-High Point,Guilford County,Browns Summit,8276,1223,0.008244023,0.010743802,0.066259808,4968
5495,VT,Burlington-South Burlington,Chittenden County,Williston,8277,1961,-0.020968547,-0.051282051,-0.006585613,3523
4915,ME,,Waldo County,Belfast,8278,1274,0.005524862,0.004731861,0.035772358,3872
7022,NJ,New York-Newark-Jersey City,Bergen County,Fairview,8279,2098,-0.005687204,-0.022367195,-0.055805581,2401
16511,PA,Erie,Erie County,Erie,8280,954,0.00845666,0.026910657,0.091533181,3969
77423,TX,Houston-The Woodlands-Sugar Land,Waller County,Brookshire,8281,1547,-0.010869565,-0.028266332,-0.074207062,2868
13148,NY,Seneca Falls,Seneca County,Seneca Falls,8282,1274,-0.017733231,-0.02970297,-0.023006135,3461
66611,KS,Topeka,Shawnee County,Topeka,8283,834,0.00120048,0.003610108,0.043804756,3824
80435,CO,Breckenridge,Summit County,Keystone,8284,3211,-0.001244168,-0.005574481,-0.070891204,1236
40242,KY,Louisville/Jefferson County,Jefferson County,Louisville,8285,1568,0.005128205,0.010309278,0.018181818,4928
8863,NJ,New York-Newark-Jersey City,Middlesex County,Woodbridge,8286,2040,-0.008264463,-0.008264463,-0.034090909,3697
35769,AL,Scottsboro,Jackson County,Scottsboro,8287,999,0.001002004,0.008072654,0.006042296,3018
63124,MO,St. Louis,Saint Louis County,Ladue,8288,4373,0.031124735,0.075768758,0.103178607,4017
10980,NY,New York-Newark-Jersey City,Rockland County,Stony Point,8289,2564,-0.001946283,-0.01003861,0.034288019,4149
50112,IA,,Poweshiek County,Grinnell,8290,1117,-0.000894454,-0.011504425,0.017304189,3449
63117,MO,St. Louis,Saint Louis County,Richmond Heights,8291,1369,0.017087667,0.040273556,0.021641791,3957
19004,PA,Philadelphia-Camden-Wilmington,Montgomery County,Lower Merion,8292,2566,0.019872814,0.034260379,-0.004654771,4167
29401,SC,Charleston-North Charleston,Charleston County,Charleston,8293,3080,0,0.007194245,-0.001297017,5110
35223,AL,Birmingham-Hoover,Jefferson County,Mountain Brook,8294,3039,0.004628099,0.014014014,0.032269022,4457
66101,KS,Kansas City,Wyandotte County,Kansas City,8295,802,0.01905972,0.048366013,0.072192513,3957
8318,NJ,Philadelphia-Camden-Wilmington,Salem County,Pittsgrove,8296,1294,0.008573655,0.024544735,0.011727912,3879
66224,KS,Kansas City,Johnson County,Leawood,8297,3003,0.004347826,0.005356545,-0.010217535,4231
64501,MO,St. Joseph,Buchanan County,Saint Joseph,8298,661,0.007621951,0.012251149,0.018489985,4082
28333,NC,Goldsboro,Wayne County,Dudley,8299,840,-0.003558719,-0.009433962,0.051314143,1120
86413,AZ,Lake Havasu City-Kingman,Mohave County,Golden Valley,8300,946,0.024918743,0.061728395,0.114252061,1907
78336,TX,Corpus Christi,San Patricio County,Aransas Pass,8301,1322,-0.01490313,-0.022912047,-0.014168531,4427
36613,AL,Mobile,Mobile County,Eight Mile,8302,905,-0.007675439,-0.01416122,0.016853933,4201
8004,NJ,Philadelphia-Camden-Wilmington,Camden County,Waterford,8303,1642,-0.005451242,-0.005451242,0.032704403,4412
28657,NC,,Avery County,Newland,8304,1150,0.002615519,0.007005254,0.054078827,2186
70444,LA,Hammond,Tangipahoa Parish,Kentwood,8305,1059,-0.038147139,-0.080729167,-0.054464286,2755
89441,NV,Reno,Washoe County,Sparks,8306,2015,0.005991013,0.018705763,0.095704187,4095
2563,MA,Barnstable Town,Barnstable County,Sandwich,8307,2105,0.048306773,0.113167636,0.152162014,4865
35043,AL,Birmingham-Hoover,Shelby County,Chelsea,8308,1672,-0.001194743,0.002398082,0.034653465,3979
49007,MI,Kalamazoo-Portage,Kalamazoo County,Kalamazoo,8309,1030,0.012782694,0.03,0.06846473,3333
95073,CA,Santa Cruz-Watsonville,Santa Cruz County,Soquel,8310,3331,0.013694461,0.030312403,0.070028911,2086
89508,NV,Reno,Washoe County,Cold Springs,8311,1727,0.018278302,0.044135429,0.077354959,3794
8609,NJ,Trenton,Mercer County,Trenton,8312,1258,0.003189793,0.0064,0.011254019,3300
33976,FL,Cape Coral-Fort Myers,Lee County,Lehigh Acres,8313,1275,0.007905138,0.014319809,0.02905569,5761
33972,FL,Cape Coral-Fort Myers,Lee County,Lehigh Acres,8314,1324,0.004552352,0.008377761,0.031152648,5327
61523,IL,Peoria,Peoria County,Chillicothe,8315,990,-0.032258065,-0.066037736,-0.025590551,4136
61548,IL,Peoria,Woodford County,Metamora,8316,1444,0.013333333,0.019774011,0.027758007,4516
26452,WV,,Lewis County,Weston,8317,836,-0.001194743,-0.004761905,0.027027027,2847
3909,ME,Portland-South Portland,York County,York,8318,1953,0.028977871,0.06779661,0.029520295,14151
20166,VA,Washington-Arlington-Alexandria,Loudoun County,Sterling,8319,2120,0.0056926,0.00952381,0.039725356,3235
34240,FL,North Port-Sarasota-Bradenton,Sarasota County,Sarasota,8320,2723,0.023684211,0.06201248,0.090072058,4490
65809,MO,Springfield,Greene County,Springfield,8321,1769,0.010857143,0.03148688,-0.01228364,4431
29829,SC,Augusta-Richmond County,Aiken County,Graniteville,8322,915,-0.025559105,-0.064417178,-0.035827187,5534
35125,AL,Birmingham-Hoover,Saint Clair County,Pell City,8323,1037,0.020669291,0.039078156,0.003872217,2311
28723,NC,Cullowhee,Jackson County,Cullowhee,8324,1307,0.003840246,0.004611837,0.050643087,2357
32908,FL,Palm Bay-Melbourne-Titusville,Brevard County,Palm Bay,8325,1366,0.005150846,0.011851852,0.034848485,4486
20781,MD,Washington-Arlington-Alexandria,Prince Georges County,Hyattsville,8326,2066,-0.006730769,-0.019924099,0.033,3151
44471,OH,Youngstown-Warren-Boardman,Mahoning County,Struthers,8327,697,-0.005706134,-0.008534851,0.007225434,4569
70529,LA,Lafayette,Lafayette Parish,Duson,8328,1102,-0.005415162,-0.019572954,-0.044232437,2740
53563,WI,Janesville-Beloit,Rock County,Milton,8329,1029,0.013793103,0.032096289,0.195121951,4551
76230,TX,,Montague County,Bowie,8330,1174,0.013816926,0.022648084,0.029824561,2231
8512,NJ,New York-Newark-Jersey City,Middlesex County,Cranbury,8331,2628,-0.002656546,0.00228833,0.030588235,2890
45806,OH,Lima,Allen County,Fort Shawnee,8332,1125,0.003568243,0.019021739,0.099706745,3911
62918,IL,Carbondale-Marion,Williamson County,Carterville,8333,837,-0.022196262,-0.063758389,-0.063758389,3458
74023,OK,Stillwater,Payne County,Cushing,8334,845,0.003562945,0.007151371,-0.024249423,3052
33540,FL,Tampa-St. Petersburg-Clearwater,Pasco County,Zephyrhills,8335,1280,0.007081039,0.011857708,0.041497152,1580
93212,CA,Hanford-Corcoran,Kings County,Corcoran,8336,1002,-0.008902077,-0.027184466,0.016227181,3081
34217,FL,North Port-Sarasota-Bradenton,Manatee County,Holmes Beach,8337,2966,-0.038261997,-0.065532451,-0.076300218,5893
81505,CO,Grand Junction,Mesa County,Grand Junction,8338,1444,0.000693001,0.006973501,0.08164794,3775
16901,PA,,Tioga County,Charleston,8339,1132,0.006222222,0.017070979,0.046210721,2611
80621,CO,Greeley,Weld County,Fort Lupton,8340,1652,0.008547009,0.019123998,0.081151832,3569
30546,GA,,Towns County,Hiawassee,8341,1290,0.001552795,0,0.040322581,3812
12586,NY,New York-Newark-Jersey City,Orange County,Walden,8342,1833,-0.011859838,-0.026553372,0.050429799,3885
60545,IL,Chicago-Naperville-Elgin,Kendall County,Plano,8343,1501,0.00200267,0.001334223,0.005358339,4411
29161,SC,Florence,Florence County,Timmonsville,8344,985,-0.001014199,0.006128703,0.067172264,3157
87020,NM,Grants,Cibola County,Grants,8345,924,-0.01910828,-0.045454545,0.007633588,2812
4412,ME,Bangor,Penobscot County,Brewer,8346,1392,0.026548673,0.065849923,0.054545455,3437
29691,SC,Seneca,Oconee County,Walhalla,8347,988,-0.039844509,-0.082636955,-0.01002004,3600
32814,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,8348,2503,0.007243461,0.015827922,0.0199674,2730
7062,NJ,New York-Newark-Jersey City,Union County,Plainfield,8349,1956,-0.006097561,-0.017085427,0.055016181,4372
22827,VA,Harrisonburg,Rockingham County,Elkton,8350,1129,-0.027562446,-0.071546053,-0.01740644,2448
92252,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Joshua Tree,8351,1173,0.013828868,0.030755712,0.15339233,4714
32643,FL,Gainesville,Alachua County,High Springs,8352,1376,0.016999261,0.04400607,0.075,3212
34428,FL,Homosassa Springs,Citrus County,Crystal River,8353,1259,0.006394884,0.002388535,0.02108678,3330
95320,CA,Stockton-Lodi,San Joaquin County,Escalon,8354,1806,0.011764706,0.026136364,0.066745422,2513
64075,MO,Kansas City,Jackson County,Oak Grove,8355,1154,0.006102877,0.014059754,0.066543438,3562
47804,IN,Terre Haute,Vigo County,Terre Haute,8356,649,0,0,0.00933126,4471
22960,VA,,Orange County,Orange,8357,1237,0.006509357,0.013934426,-0.039596273,4754
30268,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Palmetto,8358,1317,0.012298232,0.02650039,0.077741408,4042
36064,AL,Montgomery,Montgomery County,Pike Road,8359,1648,-0.009019844,-0.020214031,0.000607165,3932
66226,KS,Kansas City,Johnson County,Shawnee,8360,1915,0.011087645,0.013227513,-0.005194805,4086
98019,WA,Seattle-Tacoma-Bellevue,King County,Duvall,8361,2523,0.010412495,0.017749092,0.030637255,3833
20882,MD,Washington-Arlington-Alexandria,Montgomery County,Damascus,8362,2532,0.017276014,0.030944625,0.007961783,4882
67219,KS,Wichita,Sedgwick County,Park City,8363,818,0.011124845,0.027638191,0.058214748,4651
23510,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,Norfolk,8364,1463,0.01105736,0.020935101,-0.013486177,1549
62010,IL,St. Louis,Madison County,Bethalto,8365,971,-0.01019368,-0.02997003,0.028601695,3991
6239,CT,Worcester,Windham County,Killingly,8366,1383,0.002900653,0.005087209,0.06877898,3461
80549,CO,Fort Collins,Larimer County,Wellington,8367,1698,0.002953337,0.002953337,0.019207683,3374
98346,WA,Bremerton-Silverdale,Kitsap County,Kingston,8368,1938,0.008849558,0.013068479,0.081473214,3557
20695,MD,Washington-Arlington-Alexandria,Charles County,White Plains,8369,2166,0.002313744,0.011204482,0.083541771,4133
38060,TN,Memphis,Fayette County,Oakland,8370,1376,0.014749263,0.037707391,0.06501548,5294
44044,OH,Cleveland-Elyria,Lorain County,Grafton,8371,1254,-0.006339144,-0.027906977,-0.024883359,4384
60410,IL,Chicago-Naperville-Elgin,Will County,Channahon,8372,1777,0.008513053,0.021264368,0.097591106,4630
89109,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,8373,1622,0.009334163,0.035098915,0.136650315,8843
19540,PA,Reading,Berks County,Mohnton,8374,1463,0.004118051,0.016678249,-0.022712091,3580
48122,MI,Detroit-Warren-Dearborn,Wayne County,Melvindale,8375,888,0.010238908,0.030162413,0.053380783,4320
60712,IL,Chicago-Naperville-Elgin,Cook County,Lincolnwood,8376,2233,0.013157895,0.027611597,0.04248366,4981
49103,MI,Niles-Benton Harbor,Berrien County,Oronoko,8377,1150,-0.007765315,-0.02044293,-0.02044293,4433
35906,AL,Gadsden,Etowah County,Rainbow City,8378,1119,-0.006216696,0.008108108,0.034195933,3058
17872,PA,Sunbury,Northumberland County,Shamokin,8379,625,-0.014195584,-0.038461538,-0.038461538,5224
33330,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Cooper City,8380,3211,0.025550942,0.100034258,0.1354314,5737
85344,AZ,,La Paz County,Parker,8381,1265,0.012,0.031810767,0.068412162,2620
60176,IL,Chicago-Naperville-Elgin,Cook County,Schiller Park,8382,1644,0.004276115,0.006119951,0.064766839,3518
36206,AL,Anniston-Oxford-Jacksonville,Calhoun County,Saks,8383,770,0.007853403,0.018518519,0.09375,4536
83669,ID,Boise City,Ada County,Star,8384,1556,0.015003262,0.027741083,0.041499331,3173
8051,NJ,Philadelphia-Camden-Wilmington,Gloucester County,Mantua,8385,1546,-0.001936733,-0.004507405,-0.004507405,4260
60558,IL,Chicago-Naperville-Elgin,Cook County,Western Springs,8386,2646,-0.0189099,-0.036767383,-0.030414071,4804
21047,MD,Baltimore-Columbia-Towson,Harford County,Fallston,8387,2117,-0.007035647,-0.009358914,-0.049820467,4571
1082,MA,Springfield,Hampshire County,Ware,8388,1457,-0.008843537,-0.02541806,-0.09334163,3431
28778,NC,Asheville,Buncombe County,Swannanoa,8389,1402,0.00286123,0.011544012,0.037749815,3225
48895,MI,Lansing-East Lansing,Ingham County,Williamston,8390,1476,-0.034031414,-0.0775,-0.10328068,3805
7932,NJ,New York-Newark-Jersey City,Morris County,Florham Park,8391,3294,0.018238022,0.036500944,0.024891101,3025
1463,MA,Boston-Cambridge-Newton,Middlesex County,Pepperell,8392,2354,0.022589053,0.044365572,0.1,3774
53963,WI,Fond du Lac,Fond du Lac County,Waupun,8393,864,-0.032474804,-0.076923077,-0.140298507,3744
1879,MA,Boston-Cambridge-Newton,Middlesex County,Tyngsboro,8394,2402,0.013929928,0.022562793,0.030901288,4237
29510,SC,Georgetown,Georgetown County,Andrews,8395,1159,0.003463203,0.009581882,0.1875,2206
44090,OH,Cleveland-Elyria,Lorain County,Wellington,8396,1169,-0.019295302,-0.048045603,-0.041803279,3701
70445,LA,New Orleans-Metairie,Saint Tammany Parish,Lacombe,8397,1275,-0.001566171,-0.007782101,0.020816653,4504
98148,WA,Seattle-Tacoma-Bellevue,King County,Burien,8398,2143,0.000466853,0.000466853,0.050490196,2370
20872,MD,Washington-Arlington-Alexandria,Montgomery County,Damascus,8399,2101,-0.002847651,-0.008962264,-0.008962264,4668
99623,AK,Anchorage,Matanuska Susitna Borough,Knik-Fairview,8400,1466,-0.002042206,0.004797807,-0.045572917,3397
54971,WI,Fond du Lac,Fond du Lac County,Ripon,8401,810,-0.016990291,-0.048178613,-0.161490683,3555
1462,MA,Worcester,Worcester County,Lunenburg,8402,1850,-0.017003188,-0.037460978,-0.001079914,4108
74868,OK,,Seminole County,Seminole,8403,779,0.014322917,0.038666667,0.051282051,3972
44408,OH,Salem,Columbiana County,Columbiana,8404,913,-0.052904564,-0.102261554,-0.150697674,3721
10528,NY,New York-Newark-Jersey City,Westchester County,Harrison,8405,3608,-0.010150892,-0.026443605,-0.036582109,3344
17102,PA,Harrisburg-Carlisle,Dauphin County,Harrisburg,8406,1069,-0.006505576,-0.021062271,0.081983806,2536
11416,NY,New York-Newark-Jersey City,Queens County,New York,8407,2198,0,0.002737226,0.027582983,3836
6608,CT,Bridgeport-Stamford-Norwalk,Fairfield County,Bridgeport,8408,1421,-0.004204625,-0.010445682,0.015725518,1916
11436,NY,New York-Newark-Jersey City,Queens County,New York,8409,2233,-0.004014273,-0.00623053,0.065871122,5509
48360,MI,Detroit-Warren-Dearborn,Oakland County,Orion,8410,1925,0.011560694,0.021220159,0.000519751,4291
61607,IL,Peoria,Peoria County,Bartonville,8411,978,0.041533546,0.086666667,0.073545554,4443
95368,CA,Modesto,Stanislaus County,Salida,8412,1641,0.003056235,0.009846154,0.037950664,4076
78163,TX,San Antonio-New Braunfels,Comal County,Bulverde,8413,2075,0.026719446,0.047979798,-0.01284491,3651
35634,AL,Florence-Muscle Shoals,Lauderdale County,Florence,8414,961,-0.017382413,-0.022380468,0.014783527,4020
30531,GA,Cornelia,Habersham County,Cornelia,8415,1232,0.01232539,0.027522936,0.116953762,4073
12211,NY,Albany-Schenectady-Troy,Albany County,Colonie,8416,1892,0.007991476,0.011223944,-0.054,4496
59711,MT,,Deer Lodge County,Anaconda,8417,896,-0.009944751,-0.01754386,0.102091021,3150
61462,IL,,Warren County,Monmouth,8418,857,-0.01039261,-0.031638418,-0.055126792,4495
95006,CA,Santa Cruz-Watsonville,Santa Cruz County,Boulder Creek,8419,2769,-0.009656652,-0.025686137,-0.018781006,3052
97089,OR,Portland-Vancouver-Hillsboro,Clackamas County,Damascus,8420,2347,0.021767523,0.051052396,0.050111857,4476
18324,PA,New York-Newark-Jersey City,Pike County,Lehman,8421,1268,0.007949126,0.018473896,0.023405973,4164
28425,NC,Wilmington,Pender County,Burgaw,8422,946,-0.022727273,-0.05115346,0.053452116,3255
21788,MD,Washington-Arlington-Alexandria,Frederick County,Thurmont,8423,1583,0,-0.00126183,0.025923526,4527
28457,NC,Wilmington,Pender County,Rocky Point,8424,1166,-0.002566296,-0.001712329,0.115789474,2307
77068,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,8425,1742,0.004034582,0.009855072,0.021101993,3015
43103,OH,Columbus,Pickaway County,Ashville,8426,1339,-0.004460967,0.009042954,0.000747384,3139
81006,CO,Pueblo,Pueblo County,Pueblo,8427,1300,-0.019607843,-0.037749815,0.005413766,4115
80018,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,8428,2249,0.002674989,0.004017857,0.024134791,3757
60554,IL,Chicago-Naperville-Elgin,Kane County,Sugar Grove,8429,2029,0.003461919,0.00148075,0.022166247,4404
85004,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,8430,1485,0.013651877,0.024137931,0.076086957,1842
1754,MA,Boston-Cambridge-Newton,Middlesex County,Maynard,8431,2429,0.012505211,0.021876315,0.038034188,3687
85003,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,8432,1700,0.019184652,0.043585021,0.077313054,2581
2113,MA,Boston-Cambridge-Newton,Suffolk County,Boston,8433,2643,0.0118683,0.026407767,0.033229085,3784
72560,AR,,Stone County,Mountain View,8434,935,-0.012671595,-0.029075805,-0.006376196,2614
35653,AL,,Franklin County,Russellville,8435,842,-0.004728132,-0.008244994,0.00477327,3269
32640,FL,Palatka,Putnam County,Hawthorne,8436,1119,-0.022707424,-0.050890585,-0.050890585,2918
17113,PA,Harrisburg-Carlisle,Dauphin County,Steelton,8437,1052,0.001904762,0.005736138,0.074565884,3945
34604,FL,Tampa-St. Petersburg-Clearwater,Hernando County,Spring Hill,8438,1384,0.01317716,0.028231798,0.069551777,2953
70346,LA,Baton Rouge,Ascension Parish,Donaldsonville,8439,1351,-0.020304569,-0.051929825,-0.06634416,2846
18071,PA,Allentown-Bethlehem-Easton,Carbon County,Palmerton,8440,1188,-0.005857741,-0.015741508,-0.006688963,3435
3570,NH,Berlin,Coos County,Berlin,8441,1180,0.031468531,0.044247788,0.092592593,3739
93465,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,Templeton,8442,2580,0.008600469,0.016949153,-0.006546015,3029
79756,TX,,Ward County,Monahans,8443,1133,0.03,0.085249042,0.124007937,3759
17702,PA,Williamsport,Lycoming County,South Williamsport,8444,957,-0.025458248,-0.071774976,-0.03722334,3732
63044,MO,St. Louis,Saint Louis County,Bridgeton,8445,1201,0.002504174,0.006705784,0.055360281,5012
19475,PA,Philadelphia-Camden-Wilmington,Chester County,East Vincent,8446,1815,0.001103144,-0.002747253,-0.005479452,3340
8201,NJ,Atlantic City-Hammonton,Atlantic County,Absecon,8447,1513,-0.006565988,-0.006565988,-0.016894087,3553
84087,UT,Ogden-Clearfield,Davis County,Woods Cross,8448,1688,0.007159905,0.01686747,0.030525031,4615
46407,IN,Chicago-Naperville-Elgin,Lake County,Gary,8449,768,0.002610966,0.011857708,0.037837838,5606
11576,NY,New York-Newark-Jersey City,Nassau County,East Hills,8450,4476,-0.005554321,-0.013662406,-0.009296149,5038
38068,TN,Memphis,Fayette County,Somerville,8451,1118,-0.014109347,-0.032034632,-0.00445236,5388
46184,IN,Indianapolis-Carmel-Anderson,Johnson County,New Whiteland,8452,1181,0.005106383,0.010265184,0.034150613,4565
64124,MO,Kansas City,Jackson County,Kansas City,8453,758,0.001321004,0.006640106,0.027100271,3467
98948,WA,Yakima,Yakima County,Toppenish,8454,1112,0.012750455,0.022058824,0.210010881,2601
7734,NJ,New York-Newark-Jersey City,Monmouth County,Keansburg,8455,1962,-0.005575266,-0.015060241,0.021875,4504
78756,TX,Austin-Round Rock,Travis County,Austin,8456,2159,0.011241218,0.020803783,0.040983607,3023
98077,WA,Seattle-Tacoma-Bellevue,King County,Woodinville,8457,2982,0.019138756,0.030051813,0.05,4518
97479,OR,Roseburg,Douglas County,Sutherlin,8458,1179,0.00855432,0.021663778,0.070844687,2939
2769,MA,Providence-Warwick,Bristol County,Rehoboth,8459,2069,-0.030459231,-0.056543548,-0.115433946,4106
7604,NJ,New York-Newark-Jersey City,Bergen County,Hasbrouck Heights,8460,2140,0.007058824,0.013257576,0.018078021,3437
50327,IA,Des Moines-West Des Moines,Polk County,Pleasant Hill,8461,1518,0.0066313,0.010652463,0,3682
92067,CA,San Diego-Carlsbad,San Diego County,Rancho Santa Fe,8462,11343,-0.011330951,-0.030761343,0.016944594,1891
